receipt_id,transaction_id,date_in,time_in,date_out,time_out,received_by,customer,num_pairs,num_released,branch,branch_loc,total,amount_paid,remaining_balance,payment_status,notes,misc_code
2025-001-SMGRA,20250626-VAL-001,26-06-2025,02:04,2025/06/27,08:04 AM,Maria S.,Mark Anthony,3,4,VAL,,1058.0,529.0,529.0,Partial,,
2025-002-SMGRND,20250626-VAL-002,26-06-2025,09:50,2025/06/29,12:50 AM,Maria S.,Christine Joy,4,5,VAL,,299.0,149.5,149.5,Partial,,
2025-003-SMGRND,20250626-VAL-003,26-06-2025,06:43,2025/06/28,09:43 AM,John D.,Christine Joy,2,0,VAL  ,,1570.5504,785.2752,785.2752,Partial,,
2025-004-SMGR,20250626-VAL-004,26-06-2025,07:29,2025/06/29,07:29 AM,Liza M.,Juan Dela Cruz,3,5,VAL,,1265.0,632.5,632.5,Partial,,
2025-005-SMGRND,20250626-VAL-005,26-06-2025,08:41,2025/06/26,06:41 PM,Alex R.,Mark Anthony,1,0,VAL,,529.0,264.5,264.5,Partial,,
2025-006-SMGRND,20250626-VAL-006,26-06-2025,04:15,2025/06/27,02:15 PM,Liza M.,Christine Joy,4,2,VAL,,2308.372,1154.186,1154.186,Partial,Check packaging,
2025-007-SMGRA,20250626-VAL-007,26-06-2025,01:01,2025/06/26,06:01 PM,Maria S.,Christine Joy,3,1,VAL,,376.6848,188.3424,188.3424,Partial,,
2025-001-SMGRA,20250626-SMG-001,26-06-2025,05:52,2025/06/27,02:52 PM,Alex R.,Mark Anthony,3,1,SM Grand Branch,SM Grand Central,2346.0,1173.0,1173.0,Partial,,
2025-002-SMGR,20250626-SMG-002,26-06-2025,03:16,2025/06/27,07:16 PM,Alex R.,Juan Dela Cruz,2,2,SM Grand Branch,SM Grand Central,1322.5919999999999,661.2959999999999,661.2959999999999,Partial,Check packaging,
2025-003-SMGR,20250626-SMG-003,26-06-2025,07:50,2025/06/28,12:50 PM,Maria S.,Mark Anthony,3,3,SM Grand Branch,SM Grand Central,506.0,253.0,253.0,Partial,Check packaging,
2025-004-SMGR,20250626-SMG-004,26-06-2025,06:50,2025/06/29,11:50 PM,Liza M.,Mark Anthony,1,5,SM Grand Branch,SM Grand Central,414.0,207.0,207.0,Partial,,
2025-005-SMGRND,20250626-SMG-005,26-06-2025,07:49,2025/06/28,05:49 AM,John D.,Mark Anthony,1,5,SM Grand Branch  ,SM Grand Central,779.9392,389.9696,389.9696,Partial,,
2025-001-SMVALZ,20250627-SMV-001,27-06-2025,07:25,2025/06/27,08:25 PM,Liza M.,Pedro Santos,2,3,Valenzuela Branch,Valenzuela City,1173.0,586.5,586.5,Partial,,
2025-002-VALEN,20250627-SMV-002,27-06-2025,07:00,2025/06/29,10:00 AM,Maria S.,Pedro Santos,1,3,Valenzuela Branch  ,Valenzuela City,414.0,207.0,207.0,Partial,,
2025-003-SMVAL,20250627-SMV-003,27-06-2025,08:01,2025/06/29,03:01 PM,Maria S.,Anna Mae,1,1,Valenzuela Branch,Valenzuela City,644.0,322.0,322.0,Partial,,
2025-004-SMVAL,20250627-SMV-004,27-06-2025,08:51,2025/06/28,11:51 PM,John D.,Christine Joy,3,2,Valenzuela Branch  ,Valenzuela City,656.328,328.164,328.164,Partial,,
2025-005-SMVALZ,20250627-SMV-005,27-06-2025,02:36,2025/06/28,04:36 AM,John D.,Anna Mae,5,2,Valenzuela Branch,Valenzuela City,1242.0,621.0,621.0,Partial,,
2025-006-VALEN,20250627-SMV-006,27-06-2025,08:06,2025/06/29,07:06 PM,Liza M.,Juan Dela Cruz,3,5,Valenzuela Branch  ,Valenzuela City,598.0,299.0,299.0,Partial,,8937.0
2025-007-SMVALZ,20250627-SMV-007,27-06-2025,07:55,2025/06/28,08:55 PM,Alex R.,Pedro Santos,1,5,Valenzuela Branch,Valenzuela City,188.2504,94.1252,94.1252,Partial,,
2025-001-SMGR,20250627-VAL-001,27-06-2025,02:58,2025/06/29,09:58 PM,Maria S.,Pedro Santos,1,1,VAL,,740.4344000000001,370.21720000000005,370.21720000000005,Partial,,
2025-002-SMGR,20250627-VAL-002,27-06-2025,01:29,2025/06/27,09:29 AM,Liza M.,Anna Mae,3,2,VAL,,1058.0,529.0,529.0,Partial,,
2025-003-SMGRA,20250627-VAL-003,27-06-2025,01:50,2025/06/27,06:50 AM,John D.,Christine Joy,3,1,VAL  ,,536.7832000000001,268.39160000000004,268.39160000000004,Partial,,5692.0
2025-004-SMGRND,20250627-VAL-004,27-06-2025,06:14,2025/06/28,07:14 AM,Alex R.,Christine Joy,4,0,VAL,,598.0,299.0,299.0,Partial,,8687.0
2025-005-SMGRA,20250627-VAL-005,27-06-2025,09:54,2025/06/28,10:54 PM,Liza M.,Pedro Santos,2,5,VAL,,299.0,149.5,149.5,Partial,,
2025-001-SMGRA,20250627-SMG-001,27-06-2025,09:49,2025/06/30,05:49 AM,John D.,Juan Dela Cruz,3,4,SM Grand Branch  ,SM Grand Central,1196.0,598.0,598.0,Partial,,
2025-002-SMGR,20250627-SMG-002,27-06-2025,04:57,2025/06/29,11:57 PM,John D.,Mark Anthony,4,0,SM Grand Branch,SM Grand Central,943.0,471.5,471.5,Partial,,
2025-003-SMGRND,20250627-SMG-003,27-06-2025,01:19,2025/06/29,02:19 AM,Maria S.,Mark Anthony,5,4,SM Grand Branch  ,SM Grand Central,993.7472000000001,496.87360000000007,496.87360000000007,Partial,,
2025-004-SMGRND,20250627-SMG-004,27-06-2025,07:17,2025/06/28,05:17 AM,Alex R.,Anna Mae,1,2,SM Grand Branch,SM Grand Central,529.0,264.5,264.5,Partial,,6556.0
2025-005-SMGR,20250627-SMG-005,27-06-2025,09:48,2025/06/29,11:48 PM,John D.,Juan Dela Cruz,2,4,SM Grand Branch,SM Grand Central,851.0,425.5,425.5,Partial,,3666.0
2025-001-SMVAL,20250628-SMV-001,28-06-2025,08:46,2025/06/28,01:46 PM,Liza M.,Pedro Santos,4,4,Valenzuela Branch,Valenzuela City,312.4504,156.2252,156.2252,Partial,,
2025-002-VALEN,20250628-SMV-002,28-06-2025,01:39,2025/06/28,07:39 PM,Alex R.,Mark Anthony,3,5,Valenzuela Branch,Valenzuela City,966.0,483.0,483.0,Partial,,
2025-003-VALEN,20250628-SMV-003,28-06-2025,08:27,2025/06/30,08:27 AM,John D.,Mark Anthony,1,2,Valenzuela Branch,Valenzuela City,529.0,264.5,264.5,Partial,Check packaging,
2025-004-SMVALZ,20250628-SMV-004,28-06-2025,09:42,2025/06/28,08:42 PM,Liza M.,Mark Anthony,5,1,Valenzuela Branch,Valenzuela City,414.0,207.0,207.0,Partial,,
2025-005-SMVALZ,20250628-SMV-005,28-06-2025,00:23,2025/06/29,11:23 AM,Maria S.,Christine Joy,4,3,Valenzuela Branch,Valenzuela City,347.6128,173.8064,173.8064,Partial,Check packaging,
2025-001-SMGRA,20250628-VAL-001,28-06-2025,00:36,2025/06/29,10:36 PM,John D.,Pedro Santos,4,3,VAL,,828.0,414.0,414.0,Partial,,
2025-002-SMGR,20250628-VAL-002,28-06-2025,04:56,2025/06/30,04:56 AM,Liza M.,Anna Mae,3,2,VAL,,299.0,149.5,149.5,Partial,,7492.0
2025-003-SMGRA,20250628-VAL-003,28-06-2025,07:56,2025/06/28,06:56 PM,John D.,Christine Joy,2,3,VAL,,736.0,368.0,368.0,Partial,,
2025-004-SMGR,20250628-VAL-004,28-06-2025,00:25,2025/06/30,03:25 PM,Liza M.,Anna Mae,1,1,VAL,,529.0,264.5,264.5,Partial,,
2025-005-SMGRA,20250628-VAL-005,28-06-2025,02:38,2025/06/28,04:38 AM,Maria S.,Juan Dela Cruz,2,2,VAL,,3404.0,1702.0,1702.0,Partial,,
2025-006-SMGR,20250628-VAL-006,28-06-2025,08:17,2025/06/30,10:17 AM,Liza M.,Anna Mae,1,1,VAL,,810.7224000000001,405.36120000000005,405.36120000000005,Partial,,
2025-007-SMGRA,20250628-VAL-007,28-06-2025,00:22,2025/06/28,12:22 PM,Liza M.,Mark Anthony,2,0,VAL  ,,446.6784,223.3392,223.3392,Partial,,
2025-001-SMGRA,20250628-SMG-001,28-06-2025,03:04,2025/07/01,11:04 AM,Liza M.,Christine Joy,2,5,SM Grand Branch,SM Grand Central,2576.0,1288.0,1288.0,Partial,,2175.0
2025-002-SMGR,20250628-SMG-002,28-06-2025,01:44,2025/06/30,06:44 PM,Maria S.,Pedro Santos,3,5,SM Grand Branch,SM Grand Central,529.0,264.5,264.5,Partial,,
2025-003-SMGRND,20250628-SMG-003,28-06-2025,08:07,2025/06/29,06:07 AM,Maria S.,Mark Anthony,4,4,SM Grand Branch,SM Grand Central,2162.0,1081.0,1081.0,Partial,,
2025-004-SMGRA,20250628-SMG-004,28-06-2025,07:18,2025/06/28,06:18 AM,Maria S.,Juan Dela Cruz,5,4,SM Grand Branch  ,SM Grand Central,338.59680000000003,169.29840000000002,169.29840000000002,Partial,,
2025-005-SMGR,20250628-SMG-005,28-06-2025,01:25,2025/06/28,04:25 PM,Alex R.,Anna Mae,5,0,SM Grand Branch,SM Grand Central,1472.0,736.0,736.0,Partial,,
2025-001-VALEN,20250629-SMV-001,29-06-2025,06:01,2025/06/30,12:01 AM,Alex R.,Mark Anthony,2,0,Valenzuela Branch  ,Valenzuela City,1058.0,529.0,529.0,Partial,,2284.0
2025-002-VALEN,20250629-SMV-002,29-06-2025,02:54,2025/07/01,03:54 PM,John D.,Mark Anthony,1,1,Valenzuela Branch,Valenzuela City,414.0,207.0,207.0,Partial,,
2025-003-SMVAL,20250629-SMV-003,29-06-2025,09:24,2025/06/30,11:24 PM,John D.,Mark Anthony,2,2,Valenzuela Branch,Valenzuela City,1472.0,736.0,736.0,Partial,,
2025-004-VALEN,20250629-SMV-004,29-06-2025,02:59,2025/07/01,02:59 PM,Alex R.,Christine Joy,2,5,Valenzuela Branch,Valenzuela City,2116.0,1058.0,1058.0,Partial,Check packaging,
2025-005-VALEN,20250629-SMV-005,29-06-2025,01:43,2025/06/29,11:43 AM,Alex R.,Juan Dela Cruz,5,0,Valenzuela Branch,Valenzuela City,2346.0,1173.0,1173.0,Partial,Check packaging,
2025-001-SMGRND,20250629-VAL-001,29-06-2025,06:21,2025/06/30,01:21 AM,Alex R.,Juan Dela Cruz,1,1,VAL,,2070.0,1035.0,1035.0,Partial,,7669.0
2025-002-SMGRND,20250629-VAL-002,29-06-2025,02:15,2025/06/30,01:15 AM,Maria S.,Juan Dela Cruz,5,3,VAL,,414.0,207.0,207.0,Partial,,3620.0
2025-003-SMGRA,20250629-VAL-003,29-06-2025,05:18,2025/06/30,07:18 PM,Maria S.,Mark Anthony,1,4,VAL,,598.0,299.0,299.0,Partial,,8752.0
2025-004-SMGR,20250629-VAL-004,29-06-2025,08:12,2025/07/01,07:12 AM,Alex R.,Mark Anthony,4,3,VAL  ,,598.0,299.0,299.0,Partial,,
2025-005-SMGRA,20250629-VAL-005,29-06-2025,07:28,2025/06/29,11:28 AM,Maria S.,Pedro Santos,1,5,VAL  ,,598.0,299.0,299.0,Partial,,
2025-001-SMGRA,20250629-SMG-001,29-06-2025,01:07,2025/06/30,03:07 PM,Alex R.,Christine Joy,5,5,SM Grand Branch  ,SM Grand Central,759.0,379.5,379.5,Partial,,
2025-002-SMGRA,20250629-SMG-002,29-06-2025,05:29,2025/06/30,02:29 AM,John D.,Christine Joy,1,2,SM Grand Branch,SM Grand Central,1886.0,943.0,943.0,Partial,,
2025-003-SMGR,20250629-SMG-003,29-06-2025,02:04,2025/06/30,09:04 AM,Maria S.,Christine Joy,4,4,SM Grand Branch,SM Grand Central,440.6616,220.3308,220.3308,Partial,,8023.0
2025-004-SMGR,20250629-SMG-004,29-06-2025,03:47,2025/06/30,03:47 AM,Alex R.,Christine Joy,2,4,SM Grand Branch  ,SM Grand Central,3220.0,1610.0,1610.0,Partial,,
2025-005-SMGRND,20250629-SMG-005,29-06-2025,00:59,2025/06/30,07:59 AM,Maria S.,Anna Mae,4,4,SM Grand Branch,SM Grand Central,2530.0,1265.0,1265.0,Partial,,
2025-006-SMGR,20250629-SMG-006,29-06-2025,04:38,2025/06/30,10:38 AM,Alex R.,Juan Dela Cruz,1,5,SM Grand Branch,SM Grand Central,943.0,471.5,471.5,Partial,,3398.0
2025-007-SMGRND,20250629-SMG-007,29-06-2025,08:22,2025/06/29,08:22 PM,Liza M.,Juan Dela Cruz,2,0,SM Grand Branch,SM Grand Central,506.0,253.0,253.0,Partial,,
2025-001-VALEN,20250630-SMV-001,30-06-2025,00:47,2025/06/30,08:47 PM,Alex R.,Juan Dela Cruz,5,0,Valenzuela Branch  ,Valenzuela City,1472.0,736.0,736.0,Partial,,
2025-002-SMVALZ,20250630-SMV-002,30-06-2025,04:03,2025/06/30,12:03 AM,John D.,Anna Mae,3,2,Valenzuela Branch,Valenzuela City,529.0,264.5,264.5,Partial,,7273.0
2025-003-SMVALZ,20250630-SMV-003,30-06-2025,06:03,2025/07/02,07:03 AM,Maria S.,Juan Dela Cruz,5,0,Valenzuela Branch  ,Valenzuela City,1702.0,851.0,851.0,Partial,,2022.0
2025-004-SMVAL,20250630-SMV-004,30-06-2025,04:38,2025/07/01,08:38 PM,John D.,Christine Joy,1,0,Valenzuela Branch,Valenzuela City,414.0,207.0,207.0,Partial,,
2025-005-SMVAL,20250630-SMV-005,30-06-2025,00:13,2025/07/02,04:13 PM,Liza M.,Pedro Santos,2,1,Valenzuela Branch,Valenzuela City,1058.0,529.0,529.0,Partial,,
2025-006-VALEN,20250630-SMV-006,30-06-2025,05:08,2025/06/30,02:08 AM,Maria S.,Pedro Santos,1,5,Valenzuela Branch,Valenzuela City,1559.7496,779.8748,779.8748,Partial,,8050.0
2025-007-VALEN,20250630-SMV-007,30-06-2025,00:56,2025/07/01,08:56 AM,Alex R.,Juan Dela Cruz,5,3,Valenzuela Branch,Valenzuela City,2346.0,1173.0,1173.0,Partial,,
2025-001-SMGRND,20250630-VAL-001,30-06-2025,08:49,2025/07/02,02:49 PM,Liza M.,Anna Mae,4,4,VAL,,828.0,414.0,414.0,Partial,,
2025-002-SMGRND,20250630-VAL-002,30-06-2025,05:08,2025/06/30,06:08 PM,Maria S.,Juan Dela Cruz,2,2,VAL,,1058.0,529.0,529.0,Partial,,
2025-003-SMGR,20250630-VAL-003,30-06-2025,02:31,2025/07/02,10:31 AM,Liza M.,Juan Dela Cruz,5,2,VAL  ,,2162.0,1081.0,1081.0,Partial,,
2025-004-SMGRA,20250630-VAL-004,30-06-2025,08:20,2025/07/01,11:20 AM,Alex R.,Juan Dela Cruz,5,5,VAL  ,,299.0,149.5,149.5,Partial,,
2025-005-SMGRA,20250630-VAL-005,30-06-2025,08:59,2025/06/30,04:59 AM,Alex R.,Christine Joy,4,4,VAL,,399.9424,199.9712,199.9712,Partial,,
2025-001-SMGRND,20250630-SMG-001,30-06-2025,04:42,2025/07/01,01:42 PM,Alex R.,Pedro Santos,5,1,SM Grand Branch,SM Grand Central,621.0,310.5,310.5,Partial,,
2025-002-SMGRND,20250630-SMG-002,30-06-2025,07:30,2025/07/01,10:30 AM,Maria S.,Pedro Santos,4,3,SM Grand Branch,SM Grand Central,723.4696,361.7348,361.7348,Partial,,
2025-003-SMGRA,20250630-SMG-003,30-06-2025,02:59,2025/07/02,07:59 PM,John D.,Christine Joy,1,4,SM Grand Branch,SM Grand Central,529.0,264.5,264.5,Partial,,
2025-004-SMGRA,20250630-SMG-004,30-06-2025,08:48,2025/07/01,06:48 PM,Maria S.,Mark Anthony,4,5,SM Grand Branch,SM Grand Central,1046.316,523.158,523.158,Partial,,
2025-005-SMGR,20250630-SMG-005,30-06-2025,05:35,2025/07/02,11:35 AM,Maria S.,Mark Anthony,5,1,SM Grand Branch,SM Grand Central,384.44960000000003,192.22480000000002,192.22480000000002,Partial,,
2025-006-SMGR,20250630-SMG-006,30-06-2025,07:44,2025/07/01,02:44 PM,Alex R.,Anna Mae,2,4,SM Grand Branch,SM Grand Central,411.2584,205.6292,205.6292,Partial,,
2025-001-SMVAL,20250701-SMV-001,01-07-2025,02:41,2025/07/03,06:41 PM,Alex R.,Christine Joy,1,3,Valenzuela Branch  ,Valenzuela City,179.809,89.9045,89.9045,Partial,,
2025-002-SMVAL,20250701-SMV-002,01-07-2025,02:37,2025/07/03,02:37 PM,Alex R.,Pedro Santos,5,1,Valenzuela Branch,Valenzuela City,977.5,488.75,488.75,Partial,Check packaging,
2025-003-VALEN,20250701-SMV-003,01-07-2025,01:21,2025/07/01,07:21 PM,Liza M.,Pedro Santos,5,2,Valenzuela Branch,Valenzuela City,573.631,286.8155,286.8155,Partial,Check packaging,3519.0
2025-004-VALEN,20250701-SMV-004,01-07-2025,09:10,2025/07/03,09:10 PM,Alex R.,Anna Mae,2,0,Valenzuela Branch,Valenzuela City,1147.5,573.75,573.75,Partial,,
2025-005-SMVAL,20250701-SMV-005,01-07-2025,08:07,2025/07/03,10:07 AM,Liza M.,Anna Mae,2,3,Valenzuela Branch  ,Valenzuela City,850.493,425.2465,425.2465,Partial,,
2025-006-SMVAL,20250701-SMV-006,01-07-2025,01:47,2025/07/03,12:47 PM,Alex R.,Christine Joy,4,1,Valenzuela Branch,Valenzuela City,382.5,191.25,191.25,Partial,,
2025-001-SMGR,20250701-VAL-001,01-07-2025,05:51,2025/07/03,04:51 PM,Alex R.,Mark Anthony,4,4,VAL,,1360.0,680.0,680.0,Partial,,
2025-002-SMGR,20250701-VAL-002,01-07-2025,07:22,2025/07/01,05:22 PM,John D.,Juan Dela Cruz,4,3,VAL,,382.5,191.25,191.25,Partial,,
2025-003-SMGRA,20250701-VAL-003,01-07-2025,04:27,2025/07/01,03:27 PM,Alex R.,Juan Dela Cruz,5,2,VAL,,977.5,488.75,488.75,Partial,,5965.0
2025-004-SMGRND,20250701-VAL-004,01-07-2025,03:06,2025/07/01,08:06 AM,Liza M.,Mark Anthony,5,5,VAL  ,,382.5,191.25,191.25,Partial,,
2025-005-SMGRND,20250701-VAL-005,01-07-2025,04:44,2025/07/02,11:44 PM,Maria S.,Christine Joy,2,1,VAL  ,,533.8509999999999,266.92549999999994,266.92549999999994,Partial,,
2025-001-SMGRND,20250701-SMG-001,01-07-2025,01:52,2025/07/02,04:52 AM,Alex R.,Pedro Santos,1,2,SM Grand Branch  ,SM Grand Central,1190.0,595.0,595.0,Partial,,
2025-002-SMGRND,20250701-SMG-002,01-07-2025,01:41,2025/07/03,10:41 AM,Maria S.,Mark Anthony,5,5,SM Grand Branch,SM Grand Central,2125.0,1062.5,1062.5,Partial,,
2025-003-SMGR,20250701-SMG-003,01-07-2025,04:05,2025/07/01,03:05 PM,Liza M.,Pedro Santos,4,0,SM Grand Branch,SM Grand Central,998.6990000000001,499.34950000000003,499.34950000000003,Partial,,
2025-004-SMGRND,20250701-SMG-004,01-07-2025,02:32,2025/07/03,11:32 PM,Maria S.,Mark Anthony,4,0,SM Grand Branch,SM Grand Central,757.537,378.7685,378.7685,Partial,,
2025-005-SMGRA,20250701-SMG-005,01-07-2025,01:55,2025/07/03,09:55 AM,Alex R.,Anna Mae,5,3,SM Grand Branch,SM Grand Central,683.927,341.9635,341.9635,Partial,,
2025-006-SMGR,20250701-SMG-006,01-07-2025,03:08,2025/07/03,09:08 PM,John D.,Juan Dela Cruz,2,1,SM Grand Branch,SM Grand Central,786.25,393.125,393.125,Partial,Check packaging,
2025-001-SMVALZ,20250702-SMV-001,02-07-2025,01:52,2025/07/04,07:52 PM,John D.,Juan Dela Cruz,4,0,Valenzuela Branch  ,Valenzuela City,1185.1889999999999,592.5944999999999,592.5944999999999,Partial,,2598.0
2025-002-SMVAL,20250702-SMV-002,02-07-2025,05:23,2025/07/02,02:23 AM,John D.,Juan Dela Cruz,4,3,Valenzuela Branch,Valenzuela City,983.025,491.5125,491.5125,Partial,,
2025-003-VALEN,20250702-SMV-003,02-07-2025,02:56,2025/07/04,03:56 AM,John D.,Juan Dela Cruz,5,0,Valenzuela Branch,Valenzuela City,2975.0,1487.5,1487.5,Partial,,
2025-004-SMVAL,20250702-SMV-004,02-07-2025,04:33,2025/07/03,09:33 PM,John D.,Christine Joy,2,5,Valenzuela Branch  ,Valenzuela City,1142.417,571.2085,571.2085,Partial,Check packaging,2219.0
2025-005-SMVALZ,20250702-SMV-005,02-07-2025,00:16,2025/07/04,08:16 AM,John D.,Pedro Santos,1,3,Valenzuela Branch,Valenzuela City,726.614,363.307,363.307,Partial,,
2025-006-SMVAL,20250702-SMV-006,02-07-2025,03:34,2025/07/02,05:34 PM,Alex R.,Juan Dela Cruz,4,4,Valenzuela Branch,Valenzuela City,382.5,191.25,191.25,Partial,,
2025-001-SMGRND,20250702-VAL-001,02-07-2025,05:14,2025/07/04,07:14 PM,Maria S.,Pedro Santos,4,3,VAL,,552.5,276.25,276.25,Partial,,1262.0
2025-002-SMGR,20250702-VAL-002,02-07-2025,03:07,2025/07/03,08:07 AM,Maria S.,Anna Mae,3,0,VAL,,765.0,382.5,382.5,Partial,,
2025-003-SMGRA,20250702-VAL-003,02-07-2025,02:14,2025/07/04,04:14 AM,Alex R.,Christine Joy,2,4,VAL  ,,2210.0,1105.0,1105.0,Partial,,
2025-004-SMGR,20250702-VAL-004,02-07-2025,07:57,2025/07/02,06:57 AM,John D.,Mark Anthony,4,2,VAL,,2210.0,1105.0,1105.0,Partial,Check packaging,
2025-005-SMGRA,20250702-VAL-005,02-07-2025,02:28,2025/07/02,12:28 AM,Maria S.,Juan Dela Cruz,2,0,VAL,,765.0,382.5,382.5,Partial,,
2025-006-SMGRND,20250702-VAL-006,02-07-2025,01:19,2025/07/03,01:19 PM,Maria S.,Mark Anthony,5,4,VAL  ,,536.7919999999999,268.39599999999996,268.39599999999996,Partial,Check packaging,
2025-007-SMGRA,20250702-VAL-007,02-07-2025,03:22,2025/07/02,05:22 AM,Alex R.,Christine Joy,4,5,VAL,,382.5,191.25,191.25,Partial,,
2025-001-SMGR,20250702-SMG-001,02-07-2025,01:26,2025/07/02,04:26 AM,Liza M.,Juan Dela Cruz,5,2,SM Grand Branch,SM Grand Central,1742.5,871.25,871.25,Partial,,
2025-002-SMGRND,20250702-SMG-002,02-07-2025,01:30,2025/07/04,07:30 AM,Maria S.,Juan Dela Cruz,1,3,SM Grand Branch,SM Grand Central,977.5,488.75,488.75,Partial,,
2025-003-SMGRA,20250702-SMG-003,02-07-2025,04:54,2025/07/04,08:54 PM,Alex R.,Juan Dela Cruz,3,5,SM Grand Branch  ,SM Grand Central,2125.0,1062.5,1062.5,Partial,,2038.0
2025-004-SMGRA,20250702-SMG-004,02-07-2025,04:29,2025/07/04,11:29 AM,Maria S.,Anna Mae,5,4,SM Grand Branch,SM Grand Central,1785.0,892.5,892.5,Partial,,
2025-005-SMGRA,20250702-SMG-005,02-07-2025,07:33,2025/07/03,11:33 PM,John D.,Christine Joy,1,5,SM Grand Branch,SM Grand Central,1178.678,589.339,589.339,Partial,,
2025-006-SMGR,20250702-SMG-006,02-07-2025,08:09,2025/07/03,11:09 AM,Alex R.,Anna Mae,2,4,SM Grand Branch,SM Grand Central,2167.5,1083.75,1083.75,Partial,Check packaging,
2025-007-SMGRND,20250702-SMG-007,02-07-2025,05:46,2025/07/04,01:46 PM,Alex R.,Anna Mae,1,2,SM Grand Branch  ,SM Grand Central,765.0,382.5,382.5,Partial,,
2025-001-SMVALZ,20250703-SMV-001,03-07-2025,09:08,2025/07/05,12:08 PM,Alex R.,Anna Mae,3,4,Valenzuela Branch,Valenzuela City,765.0,382.5,382.5,Partial,Check packaging,
2025-002-VALEN,20250703-SMV-002,03-07-2025,01:26,2025/07/05,03:26 AM,John D.,Pedro Santos,2,2,Valenzuela Branch,Valenzuela City,2167.5,1083.75,1083.75,Partial,,
2025-003-SMVALZ,20250703-SMV-003,03-07-2025,08:09,2025/07/05,06:09 PM,Liza M.,Christine Joy,1,4,Valenzuela Branch,Valenzuela City,1997.5,998.75,998.75,Partial,Check packaging,
2025-004-VALEN,20250703-SMV-004,03-07-2025,08:08,2025/07/03,09:08 PM,Maria S.,Mark Anthony,4,2,Valenzuela Branch,Valenzuela City,611.354,305.677,305.677,Partial,,
2025-005-SMVAL,20250703-SMV-005,03-07-2025,04:48,2025/07/05,06:48 AM,Alex R.,Anna Mae,2,2,Valenzuela Branch,Valenzuela City,428.94399999999996,214.47199999999998,214.47199999999998,Partial,,
2025-006-VALEN,20250703-SMV-006,03-07-2025,05:55,2025/07/04,07:55 AM,Alex R.,Mark Anthony,5,0,Valenzuela Branch,Valenzuela City,552.5,276.25,276.25,Partial,,
2025-007-SMVALZ,20250703-SMV-007,03-07-2025,06:20,2025/07/03,01:20 PM,Alex R.,Juan Dela Cruz,4,5,Valenzuela Branch,Valenzuela City,2380.0,1190.0,1190.0,Partial,,
2025-001-SMGRND,20250703-VAL-001,03-07-2025,05:40,2025/07/04,12:40 PM,John D.,Pedro Santos,1,5,VAL,,1742.5,871.25,871.25,Partial,,
2025-002-SMGR,20250703-VAL-002,03-07-2025,05:19,2025/07/06,01:19 PM,John D.,Pedro Santos,5,0,VAL,,382.5,191.25,191.25,Partial,,
2025-003-SMGRA,20250703-VAL-003,03-07-2025,07:15,2025/07/05,01:15 AM,Liza M.,Pedro Santos,4,1,VAL,,772.582,386.291,386.291,Partial,,
2025-004-SMGRND,20250703-VAL-004,03-07-2025,00:56,2025/07/04,12:56 PM,Liza M.,Juan Dela Cruz,3,3,VAL,,2337.5,1168.75,1168.75,Partial,,
2025-005-SMGRND,20250703-VAL-005,03-07-2025,07:26,2025/07/04,01:26 PM,Maria S.,Anna Mae,2,5,VAL  ,,977.5,488.75,488.75,Partial,,
2025-006-SMGRA,20250703-VAL-006,03-07-2025,03:27,2025/07/04,04:27 PM,Maria S.,Juan Dela Cruz,1,1,VAL,,765.0,382.5,382.5,Partial,,
2025-007-SMGRA,20250703-VAL-007,03-07-2025,00:47,2025/07/04,12:47 PM,John D.,Juan Dela Cruz,3,0,VAL,,573.75,286.875,286.875,Partial,Check packaging,
2025-001-SMGRA,20250703-SMG-001,03-07-2025,05:06,2025/07/04,07:06 AM,John D.,Anna Mae,1,1,SM Grand Branch,SM Grand Central,276.25,138.125,138.125,Partial,,
2025-002-SMGRND,20250703-SMG-002,03-07-2025,03:03,2025/07/04,02:03 PM,Liza M.,Pedro Santos,1,0,SM Grand Branch,SM Grand Central,367.846,183.923,183.923,Partial,,
2025-003-SMGRND,20250703-SMG-003,03-07-2025,04:48,2025/07/05,12:48 AM,Maria S.,Pedro Santos,2,0,SM Grand Branch,SM Grand Central,386.478,193.239,193.239,Partial,,
2025-004-SMGRND,20250703-SMG-004,03-07-2025,07:36,2025/07/05,08:36 AM,Maria S.,Anna Mae,3,1,SM Grand Branch,SM Grand Central,1188.3509999999999,594.1754999999999,594.1754999999999,Partial,,
2025-005-SMGRND,20250703-SMG-005,03-07-2025,08:13,2025/07/05,04:13 PM,Liza M.,Pedro Santos,1,3,SM Grand Branch,SM Grand Central,1402.5,701.25,701.25,Partial,,4036.0
2025-006-SMGR,20250703-SMG-006,03-07-2025,02:46,2025/07/04,06:46 PM,Maria S.,Anna Mae,2,3,SM Grand Branch,SM Grand Central,935.0,467.5,467.5,Partial,Check packaging,
2025-001-VALEN,20250704-SMV-001,04-07-2025,01:44,2025/07/05,03:44 PM,John D.,Mark Anthony,2,1,Valenzuela Branch,Valenzuela City,382.5,191.25,191.25,Partial,,
2025-002-VALEN,20250704-SMV-002,04-07-2025,03:02,2025/07/07,02:02 AM,John D.,Juan Dela Cruz,3,1,Valenzuela Branch,Valenzuela City,1083.75,541.875,541.875,Partial,,6479.0
