receipt_id,transaction_id,date_in,time_in,date_out,time_out,received_by,customer,num_pairs,num_released,branch,branch_loc,total,amount_paid,remaining_balance,payment_status,notes,misc_code
2025-004-SMGRND,20250627-SMG-004,27-06-2025,07:17,2025/06/28,05:17 AM,Alex R.,Anna Mae,1,2,SM Grand Branch,SM Grand Central,575.0,287.5,287.5,Partial,,6556.0
2025-005-SMGR,20250627-SMG-005,27-06-2025,09:48,2025/06/29,11:48 PM,John D.,Juan Dela Cruz,2,4,SM Grand Branch,SM Grand Central,925.0,462.5,462.5,Partial,,3666.0
2025-001-SMVAL,20250628-SMV-001,28-06-2025,08:46,2025/06/28,01:46 PM,Liza M.,Pedro Santos,4,4,Valenzuela Branch,Valenzuela City,339.62,169.81,169.81,Partial,,
2025-002-VALEN,20250628-SMV-002,28-06-2025,01:39,2025/06/28,07:39 PM,Alex R.,Mark Anthony,3,5,Valenzuela Branch,Valenzuela City,1050.0,525.0,525.0,Partial,,
2025-003-VALEN,20250628-SMV-003,28-06-2025,08:27,2025/06/30,08:27 AM,John D.,Mark Anthony,1,2,Valenzuela Branch,Valenzuela City,575.0,287.5,287.5,Partial,Check packaging,
2025-004-SMVALZ,20250628-SMV-004,28-06-2025,09:42,2025/06/28,08:42 PM,Liza M.,Mark Anthony,5,1,Valenzuela Branch,Valenzuela City,450.0,225.0,225.0,Partial,,
2025-005-SMVALZ,20250628-SMV-005,28-06-2025,00:23,2025/06/29,11:23 AM,Maria S.,Christine Joy,4,3,Valenzuela Branch,Valenzuela City,377.84,188.92,188.92,Partial,Check packaging,
2025-001-SMGRA,20250628-VAL-001,28-06-2025,00:36,2025/06/29,10:36 PM,John D.,Pedro Santos,4,3,VAL,,900.0,450.0,450.0,Partial,,
2025-002-SMGR,20250628-VAL-002,28-06-2025,04:56,2025/06/30,04:56 AM,Liza M.,Anna Mae,3,2,VAL,,325.0,162.5,162.5,Partial,,7492.0
2025-003-SMGRA,20250628-VAL-003,28-06-2025,07:56,2025/06/28,06:56 PM,John D.,Christine Joy,2,3,VAL,,800.0,400.0,400.0,Partial,,
2025-004-SMGR,20250628-VAL-004,28-06-2025,00:25,2025/06/30,03:25 PM,Liza M.,Anna Mae,1,1,VAL,,575.0,287.5,287.5,Partial,,
2025-005-SMGRA,20250628-VAL-005,28-06-2025,02:38,2025/06/28,04:38 AM,Maria S.,Juan Dela Cruz,2,2,VAL,,3700.0,1850.0,1850.0,Partial,,
2025-006-SMGR,20250628-VAL-006,28-06-2025,08:17,2025/06/30,10:17 AM,Liza M.,Anna Mae,1,1,VAL,,881.22,440.61,440.61,Partial,,
2025-007-SMGRA,20250628-VAL-007,28-06-2025,00:22,2025/06/28,12:22 PM,Liza M.,Mark Anthony,2,0,VAL  ,,485.52,242.76,242.76,Partial,,
2025-001-SMGRA,20250628-SMG-001,28-06-2025,03:04,2025/07/01,11:04 AM,Liza M.,Christine Joy,2,5,SM Grand Branch,SM Grand Central,2800.0,1400.0,1400.0,Partial,,2175.0
2025-002-SMGR,20250628-SMG-002,28-06-2025,01:44,2025/06/30,06:44 PM,Maria S.,Pedro Santos,3,5,SM Grand Branch,SM Grand Central,575.0,287.5,287.5,Partial,,
2025-003-SMGRND,20250628-SMG-003,28-06-2025,08:07,2025/06/29,06:07 AM,Maria S.,Mark Anthony,4,4,SM Grand Branch,SM Grand Central,2350.0,1175.0,1175.0,Partial,,
2025-004-SMGRA,20250628-SMG-004,28-06-2025,07:18,2025/06/28,06:18 AM,Maria S.,Juan Dela Cruz,5,4,SM Grand Branch  ,SM Grand Central,368.04,184.02,184.02,Partial,,
2025-005-SMGR,20250628-SMG-005,28-06-2025,01:25,2025/06/28,04:25 PM,Alex R.,Anna Mae,5,0,SM Grand Branch,SM Grand Central,1600.0,800.0,800.0,Partial,,
2025-001-VALEN,20250629-SMV-001,29-06-2025,06:01,2025/06/30,12:01 AM,Alex R.,Mark Anthony,2,0,Valenzuela Branch  ,Valenzuela City,1150.0,575.0,575.0,Partial,,2284.0
2025-002-VALEN,20250629-SMV-002,29-06-2025,02:54,2025/07/01,03:54 PM,John D.,Mark Anthony,1,1,Valenzuela Branch,Valenzuela City,450.0,225.0,225.0,Partial,,
2025-003-SMVAL,20250629-SMV-003,29-06-2025,09:24,2025/06/30,11:24 PM,John D.,Mark Anthony,2,2,Valenzuela Branch,Valenzuela City,1600.0,800.0,800.0,Partial,,
2025-004-VALEN,20250629-SMV-004,29-06-2025,02:59,2025/07/01,02:59 PM,Alex R.,Christine Joy,2,5,Valenzuela Branch,Valenzuela City,2300.0,1150.0,1150.0,Partial,Check packaging,
2025-005-VALEN,20250629-SMV-005,29-06-2025,01:43,2025/06/29,11:43 AM,Alex R.,Juan Dela Cruz,5,0,Valenzuela Branch,Valenzuela City,2550.0,1275.0,1275.0,Partial,Check packaging,
2025-001-SMGRND,20250629-VAL-001,29-06-2025,06:21,2025/06/30,01:21 AM,Alex R.,Juan Dela Cruz,1,1,VAL,,2250.0,1125.0,1125.0,Partial,,7669.0
2025-002-SMGRND,20250629-VAL-002,29-06-2025,02:15,2025/06/30,01:15 AM,Maria S.,Juan Dela Cruz,5,3,VAL,,450.0,225.0,225.0,Partial,,3620.0
2025-003-SMGRA,20250629-VAL-003,29-06-2025,05:18,2025/06/30,07:18 PM,Maria S.,Mark Anthony,1,4,VAL,,650.0,325.0,325.0,Partial,,8752.0
2025-004-SMGR,20250629-VAL-004,29-06-2025,08:12,2025/07/01,07:12 AM,Alex R.,Mark Anthony,4,3,VAL  ,,650.0,325.0,325.0,Partial,,
2025-005-SMGRA,20250629-VAL-005,29-06-2025,07:28,2025/06/29,11:28 AM,Maria S.,Pedro Santos,1,5,VAL  ,,650.0,325.0,325.0,Partial,,
2025-001-SMGRA,20250629-SMG-001,29-06-2025,01:07,2025/06/30,03:07 PM,Alex R.,Christine Joy,5,5,SM Grand Branch  ,SM Grand Central,825.0,412.5,412.5,Partial,,
2025-002-SMGRA,20250629-SMG-002,29-06-2025,05:29,2025/06/30,02:29 AM,John D.,Christine Joy,1,2,SM Grand Branch,SM Grand Central,2050.0,1025.0,1025.0,Partial,,
2025-003-SMGR,20250629-SMG-003,29-06-2025,02:04,2025/06/30,09:04 AM,Maria S.,Christine Joy,4,4,SM Grand Branch,SM Grand Central,478.98,239.49,239.49,Partial,,8023.0
2025-004-SMGR,20250629-SMG-004,29-06-2025,03:47,2025/06/30,03:47 AM,Alex R.,Christine Joy,2,4,SM Grand Branch  ,SM Grand Central,3500.0,1750.0,1750.0,Partial,,
2025-005-SMGRND,20250629-SMG-005,29-06-2025,00:59,2025/06/30,07:59 AM,Maria S.,Anna Mae,4,4,SM Grand Branch,SM Grand Central,2750.0,1375.0,1375.0,Partial,,
2025-006-SMGR,20250629-SMG-006,29-06-2025,04:38,2025/06/30,10:38 AM,Alex R.,Juan Dela Cruz,1,5,SM Grand Branch,SM Grand Central,1025.0,512.5,512.5,Partial,,3398.0
2025-007-SMGRND,20250629-SMG-007,29-06-2025,08:22,2025/06/29,08:22 PM,Liza M.,Juan Dela Cruz,2,0,SM Grand Branch,SM Grand Central,550.0,275.0,275.0,Partial,,
2025-001-VALEN,20250630-SMV-001,30-06-2025,00:47,2025/06/30,08:47 PM,Alex R.,Juan Dela Cruz,5,0,Valenzuela Branch  ,Valenzuela City,1600.0,800.0,800.0,Partial,,
2025-002-SMVALZ,20250630-SMV-002,30-06-2025,04:03,2025/06/30,12:03 AM,John D.,Anna Mae,3,2,Valenzuela Branch,Valenzuela City,575.0,287.5,287.5,Partial,,7273.0
2025-003-SMVALZ,20250630-SMV-003,30-06-2025,06:03,2025/07/02,07:03 AM,Maria S.,Juan Dela Cruz,5,0,Valenzuela Branch  ,Valenzuela City,1850.0,925.0,925.0,Partial,,2022.0
2025-004-SMVAL,20250630-SMV-004,30-06-2025,04:38,2025/07/01,08:38 PM,John D.,Christine Joy,1,0,Valenzuela Branch,Valenzuela City,450.0,225.0,225.0,Partial,,
2025-005-SMVAL,20250630-SMV-005,30-06-2025,00:13,2025/07/02,04:13 PM,Liza M.,Pedro Santos,2,1,Valenzuela Branch,Valenzuela City,1150.0,575.0,575.0,Partial,,
2025-006-VALEN,20250630-SMV-006,30-06-2025,05:08,2025/06/30,02:08 AM,Maria S.,Pedro Santos,1,5,Valenzuela Branch,Valenzuela City,1695.38,847.69,847.69,Partial,,8050.0
2025-007-VALEN,20250630-SMV-007,30-06-2025,00:56,2025/07/01,08:56 AM,Alex R.,Juan Dela Cruz,5,3,Valenzuela Branch,Valenzuela City,2550.0,1275.0,1275.0,Partial,,
2025-001-SMGRND,20250630-VAL-001,30-06-2025,08:49,2025/07/02,02:49 PM,Liza M.,Anna Mae,4,4,VAL,,900.0,450.0,450.0,Partial,,
2025-002-SMGRND,20250630-VAL-002,30-06-2025,05:08,2025/06/30,06:08 PM,Maria S.,Juan Dela Cruz,2,2,VAL,,1150.0,575.0,575.0,Partial,,
2025-003-SMGR,20250630-VAL-003,30-06-2025,02:31,2025/07/02,10:31 AM,Liza M.,Juan Dela Cruz,5,2,VAL  ,,2350.0,1175.0,1175.0,Partial,,
2025-004-SMGRA,20250630-VAL-004,30-06-2025,08:20,2025/07/01,11:20 AM,Alex R.,Juan Dela Cruz,5,5,VAL  ,,325.0,162.5,162.5,Partial,,
2025-005-SMGRA,20250630-VAL-005,30-06-2025,08:59,2025/06/30,04:59 AM,Alex R.,Christine Joy,4,4,VAL,,434.72,217.36,217.36,Partial,,
2025-001-SMGRND,20250630-SMG-001,30-06-2025,04:42,2025/07/01,01:42 PM,Alex R.,Pedro Santos,5,1,SM Grand Branch,SM Grand Central,675.0,337.5,337.5,Partial,,
2025-002-SMGRND,20250630-SMG-002,30-06-2025,07:30,2025/07/01,10:30 AM,Maria S.,Pedro Santos,4,3,SM Grand Branch,SM Grand Central,786.38,393.19,393.19,Partial,,
2025-003-SMGRA,20250630-SMG-003,30-06-2025,02:59,2025/07/02,07:59 PM,John D.,Christine Joy,1,4,SM Grand Branch,SM Grand Central,575.0,287.5,287.5,Partial,,
2025-004-SMGRA,20250630-SMG-004,30-06-2025,08:48,2025/07/01,06:48 PM,Maria S.,Mark Anthony,4,5,SM Grand Branch,SM Grand Central,1137.3,568.65,568.65,Partial,,
2025-005-SMGR,20250630-SMG-005,30-06-2025,05:35,2025/07/02,11:35 AM,Maria S.,Mark Anthony,5,1,SM Grand Branch,SM Grand Central,417.88,208.94,208.94,Partial,,
2025-006-SMGR,20250630-SMG-006,30-06-2025,07:44,2025/07/01,02:44 PM,Alex R.,Anna Mae,2,4,SM Grand Branch,SM Grand Central,447.02,223.51,223.51,Partial,,
2025-001-SMVAL,20250701-SMV-001,01-07-2025,02:41,2025/07/03,06:41 PM,Alex R.,Christine Joy,1,3,Valenzuela Branch  ,Valenzuela City,211.54,105.77,105.77,Partial,,
2025-002-SMVAL,20250701-SMV-002,01-07-2025,02:37,2025/07/03,02:37 PM,Alex R.,Pedro Santos,5,1,Valenzuela Branch,Valenzuela City,1150.0,575.0,575.0,Partial,Check packaging,
2025-003-VALEN,20250701-SMV-003,01-07-2025,01:21,2025/07/01,07:21 PM,Liza M.,Pedro Santos,5,2,Valenzuela Branch,Valenzuela City,674.86,337.43,337.43,Partial,Check packaging,3519.0
2025-004-VALEN,20250701-SMV-004,01-07-2025,09:10,2025/07/03,09:10 PM,Alex R.,Anna Mae,2,0,Valenzuela Branch,Valenzuela City,1350.0,675.0,675.0,Partial,,
2025-005-SMVAL,20250701-SMV-005,01-07-2025,08:07,2025/07/03,10:07 AM,Liza M.,Anna Mae,2,3,Valenzuela Branch  ,Valenzuela City,1000.58,500.29,500.29,Partial,,
2025-006-SMVAL,20250701-SMV-006,01-07-2025,01:47,2025/07/03,12:47 PM,Alex R.,Christine Joy,4,1,Valenzuela Branch,Valenzuela City,450.0,225.0,225.0,Partial,,
2025-001-SMGR,20250701-VAL-001,01-07-2025,05:51,2025/07/03,04:51 PM,Alex R.,Mark Anthony,4,4,VAL,,1600.0,800.0,800.0,Partial,,
2025-002-SMGR,20250701-VAL-002,01-07-2025,07:22,2025/07/01,05:22 PM,John D.,Juan Dela Cruz,4,3,VAL,,450.0,225.0,225.0,Partial,,
2025-003-SMGRA,20250701-VAL-003,01-07-2025,04:27,2025/07/01,03:27 PM,Alex R.,Juan Dela Cruz,5,2,VAL,,1150.0,575.0,575.0,Partial,,5965.0
2025-004-SMGRND,20250701-VAL-004,01-07-2025,03:06,2025/07/01,08:06 AM,Liza M.,Mark Anthony,5,5,VAL  ,,450.0,225.0,225.0,Partial,,
2025-005-SMGRND,20250701-VAL-005,01-07-2025,04:44,2025/07/02,11:44 PM,Maria S.,Christine Joy,2,1,VAL  ,,628.06,314.03,314.03,Partial,,
2025-001-SMGRND,20250701-SMG-001,01-07-2025,01:52,2025/07/02,04:52 AM,Alex R.,Pedro Santos,1,2,SM Grand Branch  ,SM Grand Central,1400.0,700.0,700.0,Partial,,
2025-002-SMGRND,20250701-SMG-002,01-07-2025,01:41,2025/07/03,10:41 AM,Maria S.,Mark Anthony,5,5,SM Grand Branch,SM Grand Central,2500.0,1250.0,1250.0,Partial,,
2025-003-SMGR,20250701-SMG-003,01-07-2025,04:05,2025/07/01,03:05 PM,Liza M.,Pedro Santos,4,0,SM Grand Branch,SM Grand Central,1174.94,587.47,587.47,Partial,,
2025-004-SMGRND,20250701-SMG-004,01-07-2025,02:32,2025/07/03,11:32 PM,Maria S.,Mark Anthony,4,0,SM Grand Branch,SM Grand Central,891.22,445.61,445.61,Partial,,
2025-005-SMGRA,20250701-SMG-005,01-07-2025,01:55,2025/07/03,09:55 AM,Alex R.,Anna Mae,5,3,SM Grand Branch,SM Grand Central,804.62,402.31,402.31,Partial,,
2025-006-SMGR,20250701-SMG-006,01-07-2025,03:08,2025/07/03,09:08 PM,John D.,Juan Dela Cruz,2,1,SM Grand Branch,SM Grand Central,925.0,462.5,462.5,Partial,Check packaging,
2025-001-SMVALZ,20250702-SMV-001,02-07-2025,01:52,2025/07/04,07:52 PM,John D.,Juan Dela Cruz,4,0,Valenzuela Branch  ,Valenzuela City,1394.34,697.17,697.17,Partial,,2598.0
2025-002-SMVAL,20250702-SMV-002,02-07-2025,05:23,2025/07/02,02:23 AM,John D.,Juan Dela Cruz,4,3,Valenzuela Branch,Valenzuela City,1156.5,578.25,578.25,Partial,,
2025-003-VALEN,20250702-SMV-003,02-07-2025,02:56,2025/07/04,03:56 AM,John D.,Juan Dela Cruz,5,0,Valenzuela Branch,Valenzuela City,3500.0,1750.0,1750.0,Partial,,
2025-004-SMVAL,20250702-SMV-004,02-07-2025,04:33,2025/07/03,09:33 PM,John D.,Christine Joy,2,5,Valenzuela Branch  ,Valenzuela City,1344.02,672.01,672.01,Partial,Check packaging,2219.0
2025-005-SMVALZ,20250702-SMV-005,02-07-2025,00:16,2025/07/04,08:16 AM,John D.,Pedro Santos,1,3,Valenzuela Branch,Valenzuela City,854.84,427.42,427.42,Partial,,
2025-006-SMVAL,20250702-SMV-006,02-07-2025,03:34,2025/07/02,05:34 PM,Alex R.,Juan Dela Cruz,4,4,Valenzuela Branch,Valenzuela City,450.0,225.0,225.0,Partial,,
2025-001-SMGRND,20250702-VAL-001,02-07-2025,05:14,2025/07/04,07:14 PM,Maria S.,Pedro Santos,4,3,VAL,,650.0,325.0,325.0,Partial,,1262.0
2025-002-SMGR,20250702-VAL-002,02-07-2025,03:07,2025/07/03,08:07 AM,Maria S.,Anna Mae,3,0,VAL,,900.0,450.0,450.0,Partial,,
2025-003-SMGRA,20250702-VAL-003,02-07-2025,02:14,2025/07/04,04:14 AM,Alex R.,Christine Joy,2,4,VAL  ,,2600.0,1300.0,1300.0,Partial,,
2025-004-SMGR,20250702-VAL-004,02-07-2025,07:57,2025/07/02,06:57 AM,John D.,Mark Anthony,4,2,VAL,,2600.0,1300.0,1300.0,Partial,Check packaging,
2025-005-SMGRA,20250702-VAL-005,02-07-2025,02:28,2025/07/02,12:28 AM,Maria S.,Juan Dela Cruz,2,0,VAL,,900.0,450.0,450.0,Partial,,
2025-006-SMGRND,20250702-VAL-006,02-07-2025,01:19,2025/07/03,01:19 PM,Maria S.,Mark Anthony,5,4,VAL  ,,631.52,315.76,315.76,Partial,Check packaging,
2025-007-SMGRA,20250702-VAL-007,02-07-2025,03:22,2025/07/02,05:22 AM,Alex R.,Christine Joy,4,5,VAL,,450.0,225.0,225.0,Partial,,
2025-001-SMGR,20250702-SMG-001,02-07-2025,01:26,2025/07/02,04:26 AM,Liza M.,Juan Dela Cruz,5,2,SM Grand Branch,SM Grand Central,2050.0,1025.0,1025.0,Partial,,
2025-002-SMGRND,20250702-SMG-002,02-07-2025,01:30,2025/07/04,07:30 AM,Maria S.,Juan Dela Cruz,1,3,SM Grand Branch,SM Grand Central,1150.0,575.0,575.0,Partial,,
2025-003-SMGRA,20250702-SMG-003,02-07-2025,04:54,2025/07/04,08:54 PM,Alex R.,Juan Dela Cruz,3,5,SM Grand Branch  ,SM Grand Central,2500.0,1250.0,1250.0,Partial,,2038.0
2025-004-SMGRA,20250702-SMG-004,02-07-2025,04:29,2025/07/04,11:29 AM,Maria S.,Anna Mae,5,4,SM Grand Branch,SM Grand Central,2100.0,1050.0,1050.0,Partial,,
2025-005-SMGRA,20250702-SMG-005,02-07-2025,07:33,2025/07/03,11:33 PM,John D.,Christine Joy,1,5,SM Grand Branch,SM Grand Central,1386.68,693.34,693.34,Partial,,
2025-006-SMGR,20250702-SMG-006,02-07-2025,08:09,2025/07/03,11:09 AM,Alex R.,Anna Mae,2,4,SM Grand Branch,SM Grand Central,2550.0,1275.0,1275.0,Partial,Check packaging,
2025-007-SMGRND,20250702-SMG-007,02-07-2025,05:46,2025/07/04,01:46 PM,Alex R.,Anna Mae,1,2,SM Grand Branch  ,SM Grand Central,900.0,450.0,450.0,Partial,,
2025-001-SMVALZ,20250703-SMV-001,03-07-2025,09:08,2025/07/05,12:08 PM,Alex R.,Anna Mae,3,4,Valenzuela Branch,Valenzuela City,900.0,450.0,450.0,Partial,Check packaging,
2025-002-VALEN,20250703-SMV-002,03-07-2025,01:26,2025/07/05,03:26 AM,John D.,Pedro Santos,2,2,Valenzuela Branch,Valenzuela City,2550.0,1275.0,1275.0,Partial,,
2025-003-SMVALZ,20250703-SMV-003,03-07-2025,08:09,2025/07/05,06:09 PM,Liza M.,Christine Joy,1,4,Valenzuela Branch,Valenzuela City,2350.0,1175.0,1175.0,Partial,Check packaging,
2025-004-VALEN,20250703-SMV-004,03-07-2025,08:08,2025/07/03,09:08 PM,Maria S.,Mark Anthony,4,2,Valenzuela Branch,Valenzuela City,719.24,359.62,359.62,Partial,,
2025-005-SMVAL,20250703-SMV-005,03-07-2025,04:48,2025/07/05,06:48 AM,Alex R.,Anna Mae,2,2,Valenzuela Branch,Valenzuela City,504.64,252.32,252.32,Partial,,
2025-006-VALEN,20250703-SMV-006,03-07-2025,05:55,2025/07/04,07:55 AM,Alex R.,Mark Anthony,5,0,Valenzuela Branch,Valenzuela City,650.0,325.0,325.0,Partial,,
2025-007-SMVALZ,20250703-SMV-007,03-07-2025,06:20,2025/07/03,01:20 PM,Alex R.,Juan Dela Cruz,4,5,Valenzuela Branch,Valenzuela City,2800.0,1400.0,1400.0,Partial,,
2025-001-SMGRND,20250703-VAL-001,03-07-2025,05:40,2025/07/04,12:40 PM,John D.,Pedro Santos,1,5,VAL,,2050.0,1025.0,1025.0,Partial,,
2025-002-SMGR,20250703-VAL-002,03-07-2025,05:19,2025/07/06,01:19 PM,John D.,Pedro Santos,5,0,VAL,,450.0,225.0,225.0,Partial,,
2025-003-SMGRA,20250703-VAL-003,03-07-2025,07:15,2025/07/05,01:15 AM,Liza M.,Pedro Santos,4,1,VAL,,908.92,454.46,454.46,Partial,,
2025-004-SMGRND,20250703-VAL-004,03-07-2025,00:56,2025/07/04,12:56 PM,Liza M.,Juan Dela Cruz,3,3,VAL,,2750.0,1375.0,1375.0,Partial,,
2025-005-SMGRND,20250703-VAL-005,03-07-2025,07:26,2025/07/04,01:26 PM,Maria S.,Anna Mae,2,5,VAL  ,,1150.0,575.0,575.0,Partial,,
2025-006-SMGRA,20250703-VAL-006,03-07-2025,03:27,2025/07/04,04:27 PM,Maria S.,Juan Dela Cruz,1,1,VAL,,900.0,450.0,450.0,Partial,,
2025-007-SMGRA,20250703-VAL-007,03-07-2025,00:47,2025/07/04,12:47 PM,John D.,Juan Dela Cruz,3,0,VAL,,675.0,337.5,337.5,Partial,Check packaging,
2025-001-SMGRA,20250703-SMG-001,03-07-2025,05:06,2025/07/04,07:06 AM,John D.,Anna Mae,1,1,SM Grand Branch,SM Grand Central,325.0,162.5,162.5,Partial,,
2025-002-SMGRND,20250703-SMG-002,03-07-2025,03:03,2025/07/04,02:03 PM,Liza M.,Pedro Santos,1,0,SM Grand Branch,SM Grand Central,432.76,216.38,216.38,Partial,,
2025-003-SMGRND,20250703-SMG-003,03-07-2025,04:48,2025/07/05,12:48 AM,Maria S.,Pedro Santos,2,0,SM Grand Branch,SM Grand Central,454.68,227.34,227.34,Partial,,
2025-004-SMGRND,20250703-SMG-004,03-07-2025,07:36,2025/07/05,08:36 AM,Maria S.,Anna Mae,3,1,SM Grand Branch,SM Grand Central,1398.06,699.03,699.03,Partial,,
2025-005-SMGRND,20250703-SMG-005,03-07-2025,08:13,2025/07/05,04:13 PM,Liza M.,Pedro Santos,1,3,SM Grand Branch,SM Grand Central,1650.0,825.0,825.0,Partial,,4036.0
2025-006-SMGR,20250703-SMG-006,03-07-2025,02:46,2025/07/04,06:46 PM,Maria S.,Anna Mae,2,3,SM Grand Branch,SM Grand Central,1100.0,550.0,550.0,Partial,Check packaging,
2025-001-VALEN,20250704-SMV-001,04-07-2025,01:44,2025/07/05,03:44 PM,John D.,Mark Anthony,2,1,Valenzuela Branch,Valenzuela City,450.0,225.0,225.0,Partial,,
2025-002-VALEN,20250704-SMV-002,04-07-2025,03:02,2025/07/07,02:02 AM,John D.,Juan Dela Cruz,3,1,Valenzuela Branch,Valenzuela City,1275.0,637.5,637.5,Partial,,6479.0
2025-003-SMVALZ,20250704-SMV-003,04-07-2025,01:02,2025/07/06,09:02 AM,Maria S.,Mark Anthony,2,4,Valenzuela Branch,Valenzuela City,1025.0,512.5,512.5,Partial,,8387.0
2025-004-SMVAL,20250704-SMV-004,04-07-2025,05:57,2025/07/05,01:57 AM,Maria S.,Juan Dela Cruz,4,0,Valenzuela Branch,Valenzuela City,1310.04,655.02,655.02,Partial,,
2025-005-VALEN,20250704-SMV-005,04-07-2025,05:57,2025/07/04,11:57 PM,Maria S.,Pedro Santos,3,4,Valenzuela Branch,Valenzuela City,650.0,325.0,325.0,Partial,Check packaging,
2025-006-SMVALZ,20250704-SMV-006,04-07-2025,02:43,2025/07/06,11:43 AM,Maria S.,Juan Dela Cruz,4,4,Valenzuela Branch,Valenzuela City,1150.0,575.0,575.0,Partial,,
2025-001-SMGRA,20250704-VAL-001,04-07-2025,00:17,2025/07/05,06:17 AM,Alex R.,Anna Mae,2,1,VAL,,445.62,222.81,222.81,Partial,,
2025-002-SMGRA,20250704-VAL-002,04-07-2025,00:27,2025/07/06,12:27 PM,Alex R.,Juan Dela Cruz,3,5,VAL  ,,1150.0,575.0,575.0,Partial,Check packaging,
2025-003-SMGR,20250704-VAL-003,04-07-2025,06:44,2025/07/06,04:44 PM,John D.,Christine Joy,2,3,VAL,,2300.0,1150.0,1150.0,Partial,,
2025-004-SMGR,20250704-VAL-004,04-07-2025,03:20,2025/07/04,02:20 AM,Maria S.,Pedro Santos,2,2,VAL,,491.06,245.53,245.53,Partial,,4748.0
2025-005-SMGR,20250704-VAL-005,04-07-2025,05:30,2025/07/04,06:30 PM,Liza M.,Juan Dela Cruz,5,1,VAL  ,,1030.9,515.45,515.45,Partial,,
2025-006-SMGRA,20250704-VAL-006,04-07-2025,08:38,2025/07/06,05:38 PM,Liza M.,Juan Dela Cruz,1,2,VAL,,575.0,287.5,287.5,Partial,,
2025-007-SMGRA,20250704-VAL-007,04-07-2025,05:03,2025/07/06,06:03 AM,John D.,Anna Mae,3,5,VAL,,1150.0,575.0,575.0,Partial,,
2025-001-SMGRA,20250704-SMG-001,04-07-2025,01:51,2025/07/06,02:51 PM,John D.,Christine Joy,4,0,SM Grand Branch,SM Grand Central,1875.0,937.5,937.5,Partial,,5718.0
2025-002-SMGRA,20250704-SMG-002,04-07-2025,05:13,2025/07/05,08:13 AM,Liza M.,Mark Anthony,5,5,SM Grand Branch,SM Grand Central,3700.0,1850.0,1850.0,Partial,Check packaging,
2025-003-SMGR,20250704-SMG-003,04-07-2025,05:31,2025/07/04,11:31 AM,Alex R.,Pedro Santos,2,4,SM Grand Branch,SM Grand Central,1150.0,575.0,575.0,Partial,,
2025-004-SMGRND,20250704-SMG-004,04-07-2025,06:56,2025/07/05,06:56 AM,Alex R.,Pedro Santos,5,0,SM Grand Branch,SM Grand Central,2550.0,1275.0,1275.0,Partial,,
2025-005-SMGRND,20250704-SMG-005,04-07-2025,06:53,2025/07/06,12:53 PM,Alex R.,Anna Mae,2,4,SM Grand Branch,SM Grand Central,1636.28,818.14,818.14,Partial,,
2025-006-SMGRA,20250704-SMG-006,04-07-2025,06:04,2025/07/06,01:04 AM,Liza M.,Pedro Santos,4,2,SM Grand Branch,SM Grand Central,900.0,450.0,450.0,Partial,,
2025-007-SMGRA,20250704-SMG-007,04-07-2025,09:21,2025/07/07,03:21 PM,Liza M.,Christine Joy,3,1,SM Grand Branch,SM Grand Central,575.0,287.5,287.5,Partial,,
2025-001-SMVALZ,20250705-SMV-001,05-07-2025,08:18,2025/07/07,07:18 PM,Liza M.,Mark Anthony,5,1,Valenzuela Branch,Valenzuela City,853.32,426.66,426.66,Partial,,
2025-002-SMVALZ,20250705-SMV-002,05-07-2025,03:09,2025/07/05,04:09 AM,Liza M.,Juan Dela Cruz,3,1,Valenzuela Branch,Valenzuela City,1250.0,625.0,625.0,Partial,,
2025-003-SMVALZ,20250705-SMV-003,05-07-2025,00:39,2025/07/05,09:39 PM,Alex R.,Mark Anthony,4,4,Valenzuela Branch,Valenzuela City,1150.0,575.0,575.0,Partial,,
2025-004-SMVALZ,20250705-SMV-004,05-07-2025,05:55,2025/07/05,05:55 PM,Maria S.,Anna Mae,4,1,Valenzuela Branch,Valenzuela City,1600.0,800.0,800.0,Partial,,
2025-005-SMVAL,20250705-SMV-005,05-07-2025,00:22,2025/07/05,02:22 AM,John D.,Anna Mae,1,1,Valenzuela Branch  ,Valenzuela City,2550.0,1275.0,1275.0,Partial,,5660.0
2025-001-SMGRND,20250705-VAL-001,05-07-2025,03:49,2025/07/07,11:49 PM,Maria S.,Anna Mae,1,0,VAL,,825.0,412.5,412.5,Partial,,
2025-002-SMGRND,20250705-VAL-002,05-07-2025,08:29,2025/07/07,08:29 AM,John D.,Mark Anthony,1,4,VAL,,1025.0,512.5,512.5,Partial,,
2025-003-SMGR,20250705-VAL-003,05-07-2025,07:44,2025/07/05,09:44 AM,Alex R.,Pedro Santos,4,5,VAL  ,,325.0,162.5,162.5,Partial,Check packaging,
2025-004-SMGR,20250705-VAL-004,05-07-2025,07:44,2025/07/06,08:44 PM,Maria S.,Pedro Santos,5,1,VAL  ,,1175.0,587.5,587.5,Partial,,
2025-005-SMGR,20250705-VAL-005,05-07-2025,07:46,2025/07/05,01:46 PM,Alex R.,Juan Dela Cruz,4,0,VAL  ,,900.0,450.0,450.0,Partial,,
2025-001-SMGRND,20250705-SMG-001,05-07-2025,09:59,2025/07/05,02:59 AM,John D.,Juan Dela Cruz,1,5,SM Grand Branch,SM Grand Central,324.1,162.05,162.05,Partial,,
